tree_id,civic_number,std_street,genus_name,species_name,cultivar_name,common_name,assigned,root_barrier,plant_area,on_street_block,on_street,neighbourhood_name,street_side_name,height_range_id,diameter,curb,date_planted,longitude,latitude
149579,4994,WINDSOR ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,4,4900,WINDSOR ST,KENSINGTON-CEDAR COTTAGE,EVEN,3,4,Y,1993-11-22,-123.084553,49.239375
149647,509,E 16TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,2,500,E 16TH AV,MOUNT PLEASANT,ODD,2,8,Y,1993-11-19,-123.093033,49.256533
149658,5208,WINDSOR ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,4,5200,WINDSOR ST,KENSINGTON-CEDAR COTTAGE,EVEN,2,4,Y,1993-12-21,-123.084599,49.237783
155398,1402,MCRAE AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,8,1400,MCRAE AV,SHAUGHNESSY,EVEN,2,3,Y,1996-12-18,-123.136252,49.256514
155951,1960,W KING EDWARD AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,6,1900,W KING EDWARD AV,SHAUGHNESSY,EVEN,2,4,Y,1996-01-26,-123.150658,49.250228
156661,3496,WELWYN ST,STYRAX,OBASSIA,NA,FRAGRANT SNOWBELL,N,N,10,3400,WELWYN ST,KENSINGTON-CEDAR COTTAGE,EVEN,2,7,Y,1994-11-08,-123.069258,49.25345
157008,3582,WELWYN ST,STYRAX,OBASSIA,NA,FRAGRANT SNOWBELL,N,N,4,3500,WELWYN ST,KENSINGTON-CEDAR COTTAGE,EVEN,2,5,Y,1994-12-05,-123.069276,49.252751
157212,1677,W KING EDWARD AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,7,1600,W KING EDWARD AV,SHAUGHNESSY,ODD,2,4,Y,1995-02-28,-123.143928,49.249636
157393,1671,W KING EDWARD AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,7,1600,W KING EDWARD AV,SHAUGHNESSY,ODD,2,6,Y,1995-02-28,-123.143572,49.249631
157401,1633,W KING EDWARD AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,7,1600,W KING EDWARD AV,SHAUGHNESSY,ODD,4,5,Y,1995-02-28,-123.14246,49.249611
158849,1313,W KING EDWARD AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,7,1300,W KING EDWARD AV,SHAUGHNESSY,ODD,2,3,Y,1995-02-23,-123.134578,49.249492
158859,1375,W KING EDWARD AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,7,1300,W KING EDWARD AV,SHAUGHNESSY,ODD,2,3,Y,1995-02-23,NA,NA
158919,3296,W 11TH AV,STYRAX,OBASSIA,NA,FRAGRANT SNOWBELL,N,N,8,2700,BLENHEIM ST,KITSILANO,EVEN,2,3,Y,1995-02-28,-123.17784,49.26228
158923,3295,W 12TH AV,STYRAX,OBASSIA,NA,FRAGRANT SNOWBELL,N,N,7,2700,BLENHEIM ST,KITSILANO,EVEN,2,3,N,1995-02-28,NA,NA
159009,3989,ANGUS DRIVE,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,8,1800,W KING EDWARD AV,SHAUGHNESSY,ODD,2,3,Y,1995-03-01,-123.14651,49.249678
159951,6149,ROSS ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,5,6100,ROSS ST,SUNSET,ODD,1,4,Y,1995-04-04,NA,NA
160040,4362,W 2ND AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,8,4300,W 2ND AV,WEST POINT GREY,EVEN,1,4.5,N,1995-04-06,-123.20473,49.27123
160332,244,E 32ND AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,8,200,E 32ND AV,RILEY PARK,EVEN,2,5,Y,1995-04-10,-123.099984,49.242203
160340,266,E 32ND AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,8,200,E 32ND AV,RILEY PARK,EVEN,2,5,Y,1995-04-10,-123.099518,49.242192
160343,4905,MARGUERITE ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,9,1800,W 33RD AV,SHAUGHNESSY,EVEN,1,5,Y,1999-02-23,NA,NA
160409,797,E 22ND AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,N,3700,PRINCE ALBERT ST,KENSINGTON-CEDAR COTTAGE,ODD,2,3.75,Y,1995-04-11,-123.087744,49.251091
160621,6110,ROSS ST,STYRAX,OBASSIA,NA,FRAGRANT SNOWBELL,N,Y,5,6100,ROSS ST,SUNSET,EVEN,1,4,Y,2008-01-30,-123.082539,49.228892
160668,3214,W 37TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,12,3200,W 37TH AV,DUNBAR-SOUTHLANDS,EVEN,1,4,Y,1995-05-23,-123.1762,49.23849
160887,5514,HOLLAND ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,17,3900,W 39TH AV,DUNBAR-SOUTHLANDS,EVEN,2,3,Y,1995-04-24,-123.19188,49.23641
160900,1466,W 4TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,Y,N,8,1400,W 4TH AV,FAIRVIEW,EVEN,2,4,Y,1995-04-19,-123.137584,49.267754
160918,1498,W 4TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,Y,N,8,1400,W 4TH AV,FAIRVIEW,EVEN,2,3,Y,1995-04-19,NA,NA
160927,1528,W 4TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,Y,N,8,1500,W 4TH AV,FAIRVIEW,EVEN,2,3,Y,1995-04-19,NA,NA
161044,849,SEABREEZE WALK,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,Y,N,B,3300,SEABREEZE WALK,DOWNTOWN,ODD,2,4,Y,1995-04-28,-123.133134,49.274539
161825,2408,PINE ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,1,2400,PINE ST,FAIRVIEW,EVEN,1,4,Y,NA,-123.143283,49.264247
162866,711,W 69TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,9,700,W 69TH AV,MARPOLE,ODD,2,4,Y,1999-01-18,-123.121402,49.209381
209222,1190,W 15TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,Y,2,1100,W 15TH AV,FAIRVIEW,EVEN,1,3,Y,2006-01-11,-123.131303,49.257819
209539,4305,W 3RD AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,12,1800,DISCOVERY ST,WEST POINT GREY,ODD,1,4,N,2006-01-19,-123.20286,49.27022
209594,1960,LARCH ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,Y,5,1900,LARCH ST,KITSILANO,EVEN,1,3,Y,2006-01-19,-123.162163,49.268465
209595,1960,LARCH ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,Y,5,1900,LARCH ST,KITSILANO,EVEN,1,3,Y,2006-01-23,-123.162152,49.268669
221752,2127,STEPHENS ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,7,2100,STEPHENS ST,KITSILANO,ODD,1,3,Y,2007-02-21,-123.166485,49.266979
221816,3292,W 10TH AV,STYRAX,OBASSIA,NA,FRAGRANT SNOWBELL,N,Y,8,2600,BLENHEIM ST,KITSILANO,EVEN,1,3,Y,2007-02-26,-123.17781,49.26298
222007,3099,E 18TH AV,STYRAX,JAPONICA,ROSEA,PINK FLOWERING JAPANESE SNOWBE,N,N,N,3300,LILLOOET ST,RENFREW-COLLINGWOOD,ODD,1,6,Y,2007-03-06,-123.039126,49.254292
222008,3102,E 17TH AV,STYRAX,OBASSIA,NA,FRAGRANT SNOWBELL,N,N,N,3300,LILLOOET ST,RENFREW-COLLINGWOOD,EVEN,1,4,Y,2007-03-07,-123.038976,49.254481
222009,3099,E 18TH AV,STYRAX,OBASSIA,NA,FRAGRANT SNOWBELL,N,N,N,3300,LILLOOET ST,RENFREW-COLLINGWOOD,ODD,1,5,Y,2007-03-06,-123.039128,49.254219
222011,3097,E 19TH AV,STYRAX,JAPONICA,ROSEA,PINK FLOWERING JAPANESE SNOWBE,N,N,N,3400,LILLOOET ST,RENFREW-COLLINGWOOD,ODD,1,3,Y,2007-03-01,NA,NA
222015,3102,E 18TH AV,STYRAX,OBASSIA,NA,FRAGRANT SNOWBELL,N,N,N,3400,LILLOOET ST,RENFREW-COLLINGWOOD,EVEN,1,4,Y,2007-03-01,-123.038976,49.253883
222016,3102,E 18TH AV,STYRAX,OBASSIA,NA,FRAGRANT SNOWBELL,N,N,N,3400,LILLOOET ST,RENFREW-COLLINGWOOD,EVEN,1,4,Y,2007-03-02,-123.038978,49.253672
222020,3490,LILLOOET ST,STYRAX,OBASSIA,NA,FRAGRANT SNOWBELL,N,N,N,3400,LILLOOET ST,RENFREW-COLLINGWOOD,EVEN,1,4,Y,2007-03-02,-123.038978,49.253342
222024,3105,E 20TH AV,STYRAX,JAPONICA,ROSEA,PINK FLOWERING JAPANESE SNOWBE,N,N,8,3500,LILLOOET ST,RENFREW-COLLINGWOOD,EVEN,1,3,Y,2007-03-05,-123.038981,49.252557
222028,3108,E 19TH AV,STYRAX,OBASSIA,NA,FRAGRANT SNOWBELL,N,N,8,3500,LILLOOET ST,RENFREW-COLLINGWOOD,EVEN,1,4,Y,2007-03-02,-123.03898,49.252842
222029,3093,E 20TH AV,STYRAX,OBASSIA,NA,FRAGRANT SNOWBELL,N,N,N,3500,LILLOOET ST,RENFREW-COLLINGWOOD,ODD,1,3,Y,2007-03-05,-123.039129,49.252558
222108,6668,EAST BOULEVARD,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,12,6600,MAPLE ST,KERRISDALE,ODD,1,5.5,Y,2007-03-12,-123.152449,49.225131
222208,6686,VINE ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,Y,N,6400,VINE ST,KERRISDALE,EVEN,2,4,Y,2007-03-15,-123.160115,49.227367
222810,1925,W KING EDWARD AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,Y,7,1900,W KING EDWARD AV,SHAUGHNESSY,ODD,1,3,Y,2009-02-03,NA,NA
31918,2103,E 33RD AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,N,4800,GLADSTONE ST,KENSINGTON-CEDAR COTTAGE,EVEN,2,4,Y,NA,-123.062795,49.240139
32149,1391,W 33RD AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,12,1300,W 33RD AV,SHAUGHNESSY,ODD,2,4.5,Y,1994-03-18,-123.136805,49.241833
32196,4908,MARGUERITE ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,8,1600,W 33RD AV,SHAUGHNESSY,EVEN,2,3,N,1993-03-02,NA,NA
33164,3475,W 34TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,12,3400,W 34TH AV,DUNBAR-SOUTHLANDS,ODD,2,5.5,Y,1997-02-25,-123.18144,49.24146
11119,56,PEVERIL AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,Y,N,6,0,PEVERIL AV,RILEY PARK,EVEN,1,3,Y,2009-12-09,-123.107323,49.246028
11134,50,PEVERIL AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,Y,N,6,0,PEVERIL AV,RILEY PARK,EVEN,1,3,Y,2009-12-11,-123.107146,49.245872
11252,32,PEVERIL AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,Y,N,6,0,PEVERIL AV,RILEY PARK,EVEN,1,3,Y,2009-12-11,-123.106624,49.245414
11274,20,PEVERIL AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,Y,N,6,0,PEVERIL AV,RILEY PARK,EVEN,1,3,Y,2009-12-14,-123.106469,49.245278
11475,4400,DINMONT AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,Y,N,5,4400,DINMONT AV,RILEY PARK,EVEN,1,3,Y,2010-11-19,-123.110063,49.245397
11633,4300,DINMONT AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,Y,N,5,4300,DINMONT AV,RILEY PARK,EVEN,1,3,Y,2010-11-18,NA,NA
11856,4300,DINMONT AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,Y,N,5,4300,DINMONT AV,RILEY PARK,EVEN,1,3,Y,2010-11-18,-123.109142,49.245847
195117,101,ROBSON ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,G,700,BEATTY ST,WEST END,ODD,2,3,Y,2003-03-19,NA,NA
195173,1989,W KING EDWARD AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,8,1900,W KING EDWARD AV,SHAUGHNESSY,ODD,1,3,Y,2005-11-17,-123.151146,49.250903
195186,8508,ASH ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,4,8500,ASH ST,MARPOLE,EVEN,2,10,Y,NA,-123.118935,49.207822
195187,8508,ASH ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,4,8500,ASH ST,MARPOLE,EVEN,2,10,Y,NA,NA,NA
196171,4051,PINE CRESCENT,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,7,1800,W KING EDWARD AV,SHAUGHNESSY,ODD,1,3,Y,2011-01-04,-123.147687,49.249694
196545,3708,LILLOOET ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,Y,8,0,E 21ST AV,RENFREW-COLLINGWOOD,EVEN,1,3,Y,2007-02-20,-123.038788,49.251441
196571,4398,W 8TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,5,4300,W 8TH AV,WEST POINT GREY,EVEN,1,3,Y,2002-12-20,NA,NA
244751,1218,W 37TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,6,1200,W 37TH AV,SHAUGHNESSY,EVEN,1,3,Y,2013-01-23,-123.132658,49.237761
244934,2751,W KING EDWARD AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,5,2700,W KING EDWARD AV,ARBUTUS-RIDGE,ODD,1,3.5,Y,2014-01-14,-123.16701,49.24822
245499,601,N BOUNDARY ROAD,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,Y,N,40,600,N BOUNDARY ROAD,HASTINGS-SUNRISE,ODD,1,3,Y,NA,NA,NA
245503,525,N BOUNDARY ROAD,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,Y,N,40,500,N BOUNDARY ROAD,HASTINGS-SUNRISE,ODD,1,3,Y,NA,NA,NA
245504,525,N BOUNDARY ROAD,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,Y,N,40,500,N BOUNDARY ROAD,HASTINGS-SUNRISE,ODD,1,3,Y,NA,NA,NA
245882,2498,E 40TH AV,STYRAX,JAPONICA,SNOWCONE,SNOWCONE JAPANESE SNOWBELL,N,N,2,5600,CLARENDON ST,RENFREW-COLLINGWOOD,ODD,1,3,Y,2019-01-08,NA,NA
247004,6550,MARINE CRESCENT,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,9,6500,MARINE CRESCENT,KERRISDALE,EVEN,1,3,Y,2014-01-23,-123.163685,49.2267
247162,1307,W 41ST AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,16,5600,HUDSON ST,SHAUGHNESSY,ODD,1,3,Y,2013-11-13,-123.134894,49.234461
247279,2627,PRINCE EDWARD ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,4,2600,PRINCE EDWARD ST,MOUNT PLEASANT,ODD,1,3,Y,2013-10-25,-123.096193,49.261358
247315,3263,BLENHEIM ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,8,3300,W 16TH AV,DUNBAR-SOUTHLANDS,EVEN,1,3,Y,2013-11-14,-123.17923,49.2577
247364,2581,KASLO ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,Y,Y,4,2500,KASLO ST,RENFREW-COLLINGWOOD,ODD,1,3,Y,2014-01-07,-123.047111,49.261297
247366,2581,KASLO ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,Y,Y,4,2500,KASLO ST,RENFREW-COLLINGWOOD,ODD,1,3,Y,2014-01-07,-123.047113,49.261372
247419,2242,STEPHENS ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,6,2200,STEPHENS ST,KITSILANO,EVEN,1,3,Y,2013-11-14,-123.166374,49.265889
247432,449,E 38TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,9,400,E 38TH AV,RILEY PARK,ODD,1,3,N,2013-12-17,NA,NA
229677,2580,KASLO ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,N,2500,KASLO ST,RENFREW-COLLINGWOOD,EVEN,1,3,Y,2012-04-03,-123.046921,49.261342
229715,2475,W 1ST AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,B,2400,W 1ST AV,KITSILANO,ODD,2,3,Y,2012-01-19,-123.161491,49.270981
229962,3649,PRINCE ALBERT ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,8,3600,PRINCE ALBERT ST,KENSINGTON-CEDAR COTTAGE,ODD,1,1.3,Y,2011-03-24,-123.08771,49.252053
230019,2709,KASLO ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,Y,N,C,2700,KASLO ST,RENFREW-COLLINGWOOD,ODD,1,4,Y,2011-03-25,-123.047114,49.259639
230081,6511,MACDONALD ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,10,2800,W 49TH AV,KERRISDALE,EVEN,1,3,Y,2011-01-26,-123.16791,49.22726
230088,3822,W 2ND AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,10,3800,W 2ND AV,WEST POINT GREY,EVEN,1,3,N,2012-02-16,-123.1881,49.2704
230393,1920,W KING EDWARD AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,8,1900,W KING EDWARD AV,SHAUGHNESSY,EVEN,1,3,Y,2010-12-21,-123.149853,49.249817
230409,6530,MARINE CRESCENT,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,9,6500,MARINE CRESCENT,KERRISDALE,EVEN,1,3,Y,2011-11-23,-123.163678,49.226939
230595,1307,E 63RD AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,8,1300,E 63RD AV,SUNSET,ODD,1,2.25,N,2011-12-06,-123.079679,49.212922
230958,3242,E 19TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,8,3200,E 19TH AV,RENFREW-COLLINGWOOD,EVEN,1,3,Y,2013-01-08,-123.035293,49.253111
230959,3249,E 19TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,9,3200,E 19TH AV,RENFREW-COLLINGWOOD,ODD,1,3,Y,2013-01-08,-123.035543,49.253208
231247,2388,STEPHENS ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,6,2300,STEPHENS ST,KITSILANO,EVEN,1,3,Y,2011-11-16,-123.166404,49.265114
231451,4555,W 6TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,12,4500,W 6TH AV,WEST POINT GREY,ODD,1,3,Y,2012-12-17,-123.2106,49.26736
231963,1550,W 33RD AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,10,1500,W 33RD AV,SHAUGHNESSY,EVEN,1,3,Y,2012-02-22,NA,NA
208067,6286,MCCLEERY ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,10,6200,MCCLEERY ST,KERRISDALE,EVEN,1,2.5,N,2005-11-03,-123.16881,49.22956
208074,3569,W KING EDWARD AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,40,3500,W KING EDWARD AV,DUNBAR-SOUTHLANDS,MED,1,3,N,NA,-123.18403,49.25002
208130,1638,MATTHEWS AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,Y,8,1600,MATTHEWS AV,SHAUGHNESSY,EVEN,1,3,Y,2005-11-04,-123.142792,49.252182
208409,1808,W KING EDWARD AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,8,1800,W KING EDWARD AV,SHAUGHNESSY,EVEN,1,3,Y,2005-11-22,NA,NA
208411,332,E 53RD AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,8,300,E 53RD AV,SUNSET,EVEN,1,4,Y,2005-11-23,-123.099135,49.22185
148926,2075,CASSIAR ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,N,2000,CASSIAR ST,HASTINGS-SUNRISE,ODD,2,3,Y,1993-10-26,NA,NA
148966,1370,E 13TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,7,1300,E 13TH AV,KENSINGTON-CEDAR COTTAGE,EVEN,2,6,Y,1993-10-28,-123.075926,49.258658
148969,1444,E 13TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,7,1400,E 13TH AV,KENSINGTON-CEDAR COTTAGE,EVEN,2,1,Y,1993-10-28,-123.074482,49.258647
149040,848,W 63RD AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,10,7900,LAUREL ST,MARPOLE,EVEN,2,3,Y,1993-11-08,-123.125844,49.213422
149164,3228,W 20TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,B,3200,W 20TH AV,DUNBAR-SOUTHLANDS,EVEN,2,5.5,Y,1993-11-23,-123.17709,49.2546
149167,3276,W 20TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,B,3200,W 20TH AV,DUNBAR-SOUTHLANDS,EVEN,2,7,Y,1993-11-23,-123.17763,49.2546
149171,3292,W 20TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,B,3200,W 20TH AV,DUNBAR-SOUTHLANDS,EVEN,2,5,Y,1993-11-23,-123.17833,49.2546
149175,3563,QUESNEL DRIVE,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,B,3563,W 20TH AV,DUNBAR-SOUTHLANDS,ODD,2,6,Y,1993-11-23,NA,NA
149176,3590,BLENHEIM ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,B,3200,W 20TH AV,DUNBAR-SOUTHLANDS,ODD,3,5,Y,1993-11-23,-123.17833,49.25469
149186,3766,W 7TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,B,3700,W 7TH AV,WEST POINT GREY,EVEN,2,6,Y,1993-11-25,NA,NA
149188,3790,W 7TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,B,3700,W 7TH AV,WEST POINT GREY,EVEN,2,7,Y,1993-11-25,NA,NA
149220,3030,ONTARIO ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,6,3000,ONTARIO ST,MOUNT PLEASANT,EVEN,1,3.5,Y,1993-11-10,-123.105043,49.257983
149221,3036,ONTARIO ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,6,3000,ONTARIO ST,MOUNT PLEASANT,EVEN,1,3.5,Y,1993-11-10,-123.105048,49.257853
149342,2796,PARKER ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,N,1100,KASLO ST,HASTINGS-SUNRISE,ODD,2,5,Y,1993-11-17,-123.046926,49.275453
149508,1387,E 13TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,8,1300,E 13TH AV,KENSINGTON-CEDAR COTTAGE,ODD,1,3,Y,1993-10-29,-123.075866,49.258753
149675,5261,WINDSOR ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,4,5200,WINDSOR ST,KENSINGTON-CEDAR COTTAGE,ODD,2,4,Y,1993-12-20,-123.084745,49.237342
149748,3740,PRINCE ALBERT ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,B,3700,PRINCE ALBERT ST,KENSINGTON-CEDAR COTTAGE,EVEN,2,6.5,Y,1993-12-08,-123.087585,49.251315
149749,3760,PRINCE ALBERT ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,B,3700,PRINCE ALBERT ST,KENSINGTON-CEDAR COTTAGE,EVEN,2,6,Y,1993-12-08,-123.087592,49.251213
149777,3529,PRINCE ALBERT ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,4,3500,PRINCE ALBERT ST,KENSINGTON-CEDAR COTTAGE,ODD,2,3.25,Y,1993-12-08,-123.087677,49.253167
149939,5244,PRINCE EDWARD ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,9,5200,PRINCE EDWARD ST,RILEY PARK,EVEN,2,4,Y,1994-01-05,-123.096957,49.237633
150002,3550,PRINCE ALBERT ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,10,3500,PRINCE ALBERT ST,KENSINGTON-CEDAR COTTAGE,EVEN,2,5,Y,1993-12-08,-123.087514,49.253075
150343,3148,E 47TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,8,3100,E 47TH AV,KILLARNEY,EVEN,2,4.25,Y,1994-02-01,-123.039481,49.227661
150372,750,W 69TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,8,700,W 69TH AV,MARPOLE,EVEN,1,4,Y,1994-02-02,-123.122569,49.2093
150374,778,W 69TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,8,700,W 69TH AV,MARPOLE,EVEN,2,4,Y,1994-02-02,-123.12342,49.209311
150375,798,W 69TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,Y,N,8,700,W 69TH AV,MARPOLE,EVEN,2,3,Y,1994-02-02,NA,NA
150380,3211,E 47TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,8,3200,E 47TH AV,KILLARNEY,ODD,2,8,Y,1994-02-02,-123.037566,49.227758
150746,7375,VIVIAN DRIVE,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,12,7300,VIVIAN DRIVE,VICTORIA-FRASERVIEW,ODD,2,4,Y,1994-02-17,-123.050651,49.21735
151585,794,E 21ST AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,N,3700,PRINCE ALBERT ST,KENSINGTON-CEDAR COTTAGE,ODD,1,4.5,Y,2005-02-22,-123.087731,49.251496
153045,2404,PINE ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,4,2400,PINE ST,FAIRVIEW,EVEN,1,4,Y,NA,-123.143279,49.264361
153422,2267,W 49TH AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,3,2200,W 49TH AV,KERRISDALE,ODD,2,4.5,Y,1997-02-12,-123.159653,49.227275
182160,4088,ASH ST,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,7,4000,ASH ST,SOUTH CAMBIE,EVEN,2,5,Y,2000-01-18,-123.118343,49.249272
182581,378,E 53RD AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,N,300,E 53RD AV,SUNSET,EVEN,2,4,N,2000-02-07,NA,NA
183104,3823,W 2ND AV,STYRAX,JAPONICA,NA,JAPANESE SNOWBELL,N,N,6,3800,W 2ND AV,WEST POINT GREY,ODD,1,4.5,N,2000-03-01,-123.18849,49.27051
